Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_footprint,-0.0106788069244603,3.03406082451033E-06,0.0315544073698566,0,0,0,0.383092238951158,0.000378437006021208,1.74353554912544E-08,-8.08585230355796E-07,0.000352080352537235,-2.6985308413417E-08,0.000665734191495081,0,0,0,0,0,0,package://newbot_urdf/meshes/base_footprint.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://newbot_urdf/meshes/base_footprint.STL,,下壳-1;下壳简易-1,base_footprint,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
base_link,-0.000459562971775678,1.91281559949964E-07,0.0509272198301427,0,0,0,0.662842195750155,0.000791575529652883,-3.68959599153043E-09,1.47834123944898E-06,0.000779462961343519,3.79775346937442E-09,0.00121676807536306,0,0,0,0,0,0,package://newbot_urdf/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://newbot_urdf/meshes/base_link.STL,,上壳-1;上壳简易-1,base_link,,base_link_jonit,fixed,-0.0105,0,0,0,0,0,base_footprint,0,0,0,,,,,,,,,,,,
camera_link,2.42792861882433E-19,-0.00652953918377876,-0.00697365946873985,0,0,0,0.00400631851216989,1.87859486890851E-07,1.78340086213528E-23,5.39822076016702E-24,3.17471613375972E-07,-1.33700064098802E-23,3.85307149402707E-07,0,0,0,0,0,0,package://newbot_urdf/meshes/camera_link.STL,0.101960784313725,0.101960784313725,0.101960784313725,1,0,0,0,0,0,0,package://newbot_urdf/meshes/camera_link.STL,,小摄像头-1;玻璃片-1,camera_link,,camera_link_joint,fixed,0.0579,0,0.0343,-1.5708,0,-1.5708,base_link,0,0,0,,,,,,,,,,,,
laser_link,8.00974244624395E-05,5.05533740878015E-07,-0.0450951087761601,0,0,0,1.1973223579836,0.00140765256493459,1.1068415355536E-06,-3.52869506542306E-06,0.00135610451100039,5.17665191900874E-07,0.00206848029077174,0,0,0,0,0,0,package://newbot_urdf/meshes/laser_link.STL,1,0,0,1,0,0,0,0,0,0,package://newbot_urdf/meshes/laser_link.STL,,ydliar_X2-1,laser_link,,laser_link_joint,fixed,0,-4.8329E-05,0.088241,0,0,0,base_link,0,0,0,,,,,,,,,,,,
c_wheel,-2.46279895643742E-08,-5.25793749061638E-08,0.00260269273033002,0,0,0,0.00233535461736231,6.25697387572861E-08,-3.63504431582548E-10,1.69638371398056E-13,4.56882204112575E-08,3.59337812466101E-13,7.82059005202535E-08,0,0,0,0,0,0,package://newbot_urdf/meshes/c_wheel.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://newbot_urdf/meshes/c_wheel.STL,,万向球-2,c_wheel,,c_wheel_joint,fixed,-0.04,0,0.006,0,0,0,base_link,0,0,0,,,,,,,,,,,,
l_wheel,-0.000115669668952963,0.000181790847784809,1.22102290917026E-08,0,0,0,0.0158491267713471,2.82495451452887E-06,1.40288295342437E-10,7.2291854222023E-13,4.84539484370688E-06,-4.83692960552112E-13,2.82474103291752E-06,0,0,0,0,0,0,package://newbot_urdf/meshes/l_wheel.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://newbot_urdf/meshes/l_wheel.STL,,N20 Wheel D43 mm-2,l_wheel,,l_wheel_joint,fixed,0.010612,0.035925,0.0225,0,0,0,base_link,0,0,0,,,,,,,,,,,,
r_wheel,-0.000115669668952958,-0.000181790847784816,-1.22102290973404E-08,0,0,0,0.0158491267713471,2.82495451452887E-06,-1.4028829534214E-10,-7.22918541083001E-13,4.84539484370689E-06,-4.83692961929676E-13,2.82474103291753E-06,0,0,0,0,0,0,package://newbot_urdf/meshes/r_wheel.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://newbot_urdf/meshes/r_wheel.STL,,N20 Wheel D43 mm-1,r_wheel,,r_wheel_joint,fixed,0.010612,-0.035925,0.0225,0,0,0,base_link,0,0,0,,,,,,,,,,,,
